"s7261","Movie","Laddaland","Sopon Sukdapisit","Saharat Sangkapreecha, Pok Piyatida Woramusik, Sutatta Udomsilp, Athipich Chutiwatkajornchai, Deuntem Salitul, Sahajak Boonthanakit","Thailand","September 7, 2018",2011,"TV-MA","112 min","Horror Movies, International Movies","When a family moves into an upscale housing development, they encounter a series of paranormal events that drive them to the edge of insanity."
"s7262","Movie","Lady Bloodfight","Chris Nahon","Amy Johnston, Muriel Hofmann, Jenny Wu, Kathy Wu, Jet Tranter, Mayling Ng","Hong Kong","August 5, 2017",2016,"R","101 min","Action & Adventure","An American travels to Hong Kong in hopes of winning a lucrative – but potentially deadly – all-female underground fighting tournament."
"s7265","TV Show","Lady, la vendedora de rosas",,"Natalia Reyes, Michelle Orozco, Majida Issa, Ernesto Benjumea, Viña Machado, Carlos Mariño, Alberto Cardeño, Fabio Restrepo, Juan Pablo Barragán, Maria Jose Vargas","Colombia","April 1, 2018",2015,"TV-14","1 Season","International TV Shows, Spanish-Language TV Shows, TV Dramas","This series tells the life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame."
"s7266","Movie","Lalbaug Parel: Zali Mumbai Sonyachi","Mahesh Manjrekar","Sachin Khedekar, Seema Biswas, Ankush Chaudhari, Satish Kaushik, Siddarth Jadhav, Shashank Shende, Sameer Dharmadhikari, Karan Patel, Veena Jamkar, Kashmira Shah","India","March 15, 2018",2010,"TV-MA","145 min","Dramas, International Movies","Industrial workers struggle against the greed of their employers and the apathy of the government toward the conditions in which they live and work."
"s7267","TV Show","Land Girls",,"Becci Gemmell, Susan Cookson, Mark Benton, Mykola Allen, Sophie Ward, Jo Woodcock, Seline Hizli, Liam Boyle, Danny Webb, Nicholas Shaw, Carolyn Pickles, David Schofield, Summer Strallen, Christine Bottomley","United Kingdom","August 1, 2017",2011,"TV-14","3 Seasons","British TV Shows, International TV Shows, TV Dramas","Follow the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII."
"s7268","Movie","Larceny","R. Ellis Frazier","Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Jocelyn Osorio, Eddie J. Fernandez, David Fernandez Jr., Mauricio Mendoza, Steven Dell, Luis Gatica","United States, Mexico","September 15, 2017",2017,"TV-14","87 min","Action & Adventure","An ex-CIA contractor turned thief is forced to head a CIA gambit to infiltrate a black ops Mexican prison and steal $50 million in drug cartel money."
"s7269","TV Show","Last",,"Kye-sang Yoon, Beom-su Lee, Ye-ji Seo, Won-sang Park, Ye-jin Park, Hyung-jin Gong, Jong-jun Jeong, Se-ha Ahn, Jae-yee Goo, Yong-woo Lee","South Korea","May 22, 2017",2015,"TV-14","1 Season","Crime TV Shows, International TV Shows, Korean TV Shows","When his big stock plan fails, a hotshot fund manager winds up homeless and must learn the secret ranking system of the street in order to survive."
"s7273","Movie","Le K Benzema","Damien Piscarel, Florent Bodin","Karim Benzema","France","May 1, 2018",2017,"TV-14","121 min","Documentaries, International Movies, Sports Movies","After a blackmailing scandal and being sidelined from the French national team, Real Madrid forward Karim Benzema tells his side of the story."
"s7281","Movie","Lechmi","B.N. Shajeer Sha","Parvathy Ratheesh, Biju Sopanam, Sethulekshmi Amma, Molly Angamaly","India","August 1, 2018",2017,"TV-MA","147 min","Comedies, Horror Movies, International Movies","The spirit of a murdered woman contacts four bachelors, enlisting their help to find her killer."
"s7282","Movie","Left Behind","Vic Armstrong","Nicolas Cage, Chad Michael Murray, Cassi Thomson, Nicky Whelan, Jordin Sparks, Lea Thompson, Gary Grubbs, Quinton Aaron","United States, Canada","December 26, 2018",2014,"PG-13","110 min","Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy","After millions of people on Earth suddenly disappear, a pilot flying a plane stuck at 30,000 feet must find a way to ensure the passengers' survival."
"s7284","Movie","Legend of the Naga Pearls","Yang Lei","Darren Wang, Zhang Tianai, Sheng Guansen, Simon Yam, Wang Xun, Zhao Jian, Xing Yu, Hu Bing, He Sui, Luxia Jiang","China","March 30, 2018",2017,"TV-MA","108 min","Action & Adventure, International Movies, Sci-Fi & Fantasy","A petty thief teams up with two bickering accomplices to safeguard a powerful relic and save humankind from a tribe of vengeful, winged humanoids."
"s7285","Movie","Legendary Weapons of China","Chia-Liang Liu","Gordon Liu, Chia Yung Liu, Hou Hsiao, Chia-Liang Liu, Tiet Wo Chu, Sheng Fu, Kara Hui","Hong Kong","August 16, 2018",1982,"TV-14","101 min","Action & Adventure, Cult Movies, International Movies","Three assassins – magician Lei Ying, hit man Tieh Hon and kung fu master Ti Tan – are sent to Yunnan by their clan leader to bring to justice another clan member who betrayed the tribe."
"s7290","Movie","LEGO House - Home of the Brick","Anders Falck, Stinus Morell Vithner","Bjarke Ingels",,"June 15, 2018",2018,"TV-G","48 min","Documentaries, International Movies","In Billund, Denmark, a nearly 130,000-square-foot house is constructed with 25 million Lego bricks, capturing the awe of kids of all ages."
"s7292","TV Show","Leo & Tig",,"Agniya Kuznetsova, Alexandra Ursulyak, Dmitriy Nazarov, Diomid Vinogradov, Elena Shulman, Kseniya Kutepova",,"August 20, 2018",2017,"TV-Y","1 Season","Kids' TV","Spunky leopard cub Leo and his loyal tiger pal Tig team up for fun and adventure as they explore the forest and learn about ancient legends."
"s7293","Movie","Leo the Lion","Mario Cambi","Daniel Amerman, John Cygan, Matthew Mercer, Amanda Allan, Porter Hansen, Debi Derryberry, Mari Devon, Eileen Galindo, Cole Sand","United States, Italy","December 20, 2015",2013,"TV-Y7-FV","78 min","Children & Family Movies, Comedies","Eschewing the carnivorous ways of his fellow lions, maverick Leo follows a vegetarian diet – causing the other lions to shun him."
"s7294","Movie","Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",,"France","March 15, 2017",2016,"TV-MA","103 min","Documentaries, International Movies, Sports Movies","This documentary charts 20 years of the French national soccer team, Les Bleus, whose ups and downs have mirrored those of French society."
"s7295","Movie","Let There Be Light","John Huston","Walter Huston","United States","March 31, 2017",1946,"TV-PG","58 min","Classic Movies, Documentaries","Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment."
"s7296","TV Show","Leyla and Mecnun","Onur Ünlü","Ali Atay, Melis Birkan, Serkan Keskin, Ahmet Mümtaz Taylan, Cengiz Bozkurt, Osman Sonant, Köksal Engür, Ege Tanman, Istar Gökseven","Turkey","April 15, 2017",2014,"TV-MA","3 Seasons","International TV Shows, Romantic TV Shows, TV Comedies","Destiny brings Mecnun and Leyla together as newborns, and again years later. Despite unexpected turns in Mecnun's zany life, Leyla remains a constant."
"s7299","Movie","Life After Beth","Jeff Baena","Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon, Cheryl Hines, Paul Reiser, Matthew Gray Gubler, Anna Kendrick, Paul Weitz","United States","July 21, 2018",2014,"R","89 min","Comedies, Horror Movies, Independent Movies","Following the death of his beloved girlfriend, Beth, Zach is first shattered and then overjoyed when she inexplicably comes back to life."
"s7301","TV Show","Life on Location",,"David Attenborough","United States","April 22, 2015",2009,"TV-G","1 Season","British TV Shows, Docuseries, Science & Nature TV","Members of the BBC's ""Life"" production crew go behind the scenes to explain just what it took to capture key sequences of the program."
"s7302","TV Show","Life Story",,"David Attenborough","United Kingdom","June 20, 2016",2014,"TV-14","1 Season","British TV Shows, Docuseries, Science & Nature TV","This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond."
"s7304","Movie","Lifeline","Johnnie To","Lau Ching Wan, Alex Fong, Carman Lee, Ruby Wong, Raymond Wong Ho-Yin, Damian Lau, Lam Suet, Kenneth Chan","Hong Kong","August 16, 2018",1997,"TV-14","104 min","Action & Adventure, International Movies","Johnnie To's character-centered drama follows a Hong Kong firefighting crew as they take on harrowing rescue missions and navigate personal dilemmas."
"s7307","Movie","Lila & Eve","Charles Stone III","Viola Davis, Jennifer Lopez, Andre Royo, Shea Whigham, Aml Ameen, Chris Chalk, Will Brittain, Michole Briana White, Julius Tennon, Gino Vento, Yolonda Ross","United States","February 6, 2016",2015,"R","94 min","Dramas, Thrillers","After each of them loses a child to murder, two women who meet in a support group initiate their own investigation when the police are no help."
"s7309","Movie","Lincoln","Steven Spielberg","Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader, Hal Holbrook, Tommy Lee Jones, Jackie Earle Haley, John Hawkes, Jared Harris, Joseph Cross, Tim Blake Nelson, David Oyelowo, Bruce McGill","United States, India","February 21, 2018",2012,"PG-13","150 min","Dramas","Director Steven Spielberg takes on the towering legacy of Abraham Lincoln, focusing on his stewardship of the Union during the Civil War years."
"s7312","Movie","Little Dragon Maiden","Hua Shan","Leslie Cheung, Jing-Jing Yung, Chen Kuan-tai, Leanne Liu, Tanny Tien Ni","Hong Kong","August 1, 2018",1983,"TV-14","92 min","Action & Adventure, International Movies, Romantic Movies","Seeking to improve his combat skills, a young man falls in love with a woman with mystical powers, but his past stands in the way of their union."
"s7313","TV Show","Little Lunch",,"Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena","Australia","February 1, 2018",2015,,"1 Season","Kids' TV, TV Comedies","Adopting a child's perspective, this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day."
"s7314","Movie","Little Lunch: The Halloween Horror Story","Tim Bartley","Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope","Australia","March 15, 2018",2016,"TV-Y7","23 min","Children & Family Movies, Comedies","When the class puts on a Halloween play about a boy who leaves behind his friends for a scary new place, it hits too close to home for one student."
"s7315","Movie","Little Lunch: The Nightmare Before Graduation","Robyn Butler","Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope","Australia","March 15, 2018",2016,"TV-Y7","25 min","Children & Family Movies, Comedies","Mrs. Gonsha's students are excited about the end of primary school – until they discover that a classmate might not move on with them."
"s7316","Movie","Little Men","Ira Sachs","Greg Kinnear, Jennifer Ehle, Paulina García, Alfred Molina, Michael Barbieri, Theo Taplitz, Talia Balsam, Maliq Johnson, Anthony A. Flamminio, Madison Wright, John Procaccino","United States, Greece, Brazil","January 12, 2017",2016,"PG","85 min","Dramas, Independent Movies","Jake and Tony become friends when Jake's dad inherits a home above Tony's mother's shop. Friendship is tested when Jake's dad raises the shop's rent."
"s7318","Movie","Little Singham aur Kaal ka Mahajaal","Prakash Satam",,,"December 1, 2018",2018,"TV-Y7-FV","68 min","Children & Family Movies, Comedies","When Kaal, the vilest demon on earth, threatens to destroy his village, child cop Little Singham must use his strength and smarts to fight back."
"s7321","Movie","Little Sister","Zach Clark","Addison Timlin, Ally Sheedy, Keith Poulson, Peter Hedges, Barbara Crampton, Kristin Slaysman, Molly Plunk","United States","January 14, 2017",2016,"NR","91 min","Comedies, Dramas, Independent Movies","A former Goth studying to become a nun finds her faith tested when she returns home to visit her brother, who has been disfigured in the Iraq War."
"s7322","TV Show","Liv and Maddie",,"Dove Cameron, Joey Bragg, Tenzing Norgay Trainor, Kali Rocha, Benjamin King","United States","April 23, 2017",2017,"TV-G","4 Seasons","Kids' TV, TV Comedies","After four years in Hollywood as a television star, Liv returns to Wisconsin to discover that either she – or her family – has changed."
"s7323","Movie","Lizzie Borden Took an Ax","Nick Gomez","Christina Ricci, Clea DuVall, Gregg Henry, Stephen McHattie, Shawn Doyle, Sara Botsford, Hannah Emily Anderson, Andrea Runge, Billy Campbell, Jennifer Kydd, Kirstin Howell, John Maclaren","United States","July 25, 2016",2014,"TV-14","87 min","Thrillers","This made-for-TV drama chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death."
"s7324","Movie","Lo and Behold: Reveries of the Connected World","Werner Herzog","Werner Herzog","United States","December 23, 2016",2016,"PG-13","98 min","Documentaries","Filmmaker Werner Herzog presents a history of the internet, starting with its birth in 1969, and ponders the joys and sorrows of its social influence."
"s7326","TV Show","Lo que la vida me robó",,"Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto","Mexico","December 31, 2017",2013,"TV-14","1 Season","Crime TV Shows, International TV Shows, Romantic TV Shows","In seaside Aguazul, beautiful Montserrat and her wily mother tangle with lovers, gangsters, financial ruin, obsession – and murder."
"s7328","Movie","Locke","Steven Knight","Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott, Ben Daniels, Tom Holland, Bill Milner, Danny Webb, Alice Lowe, Silas Carson","United Kingdom, United States","July 15, 2018",2013,"R","85 min","Dramas, Independent Movies","Over the space of 90 minutes, Ivan Locke's life spins out of control via a series of phone calls made while he drives down the highway to London."
"s7330","Movie","Loco Love","Fernando Sariñana, José Luis Gutiérrez","Evan Deverian, Melany Bennet, Jordan T. Wilson, Adan Martín Rocha","Mexico","July 30, 2017",2017,"TV-MA","103 min","Dramas, Independent Movies, International Movies","A young man and woman fall in love but are threatened to be torn apart by the tensions between their Latino and Caucasian communities in Arizona."
"s7332","TV Show","LoliRock",,"Kazumi Evans, Kelly Sheridan, Vincent Tong, Ashleigh Ball, Tabitha St. Germain, Mackenzie Gray, Matt Ellis, James Kirk, Chiara Zanni","South Korea, France"," May 1, 2018",2016,"TV-Y","2 Seasons","Kids' TV","A teenager with a beautiful voice becomes a pop star but discovers she has powers that come from a magical realm where she's a lost princess."
"s7334","TV Show","London Spy","Jakob Verbruggen","Ben Whishaw, Jim Broadbent, Edward Holcroft, Samantha Spiro, Charlotte Rampling, Lorraine Ashbourne, David Hayman, Clarke Peters, Adrian Lester, Harriet Walter","United Kingdom","March 31, 2017",2015,"TV-MA","1 Season","British TV Shows, Crime TV Shows, International TV Shows","When his reclusive-banker lover disappears, a hard-partying young British hedonist plunges into the dangerous world of espionage to find the truth."
"s7335","Movie","Long Time Running","Jennifer Baichwal, Nicholas de Pencier","Gord Downie, Paul Langlois, Gord Sinclair, Rob Baker, Johnny Fay, Justin Trudeau","Canada","November 12, 2017",2017,"TV-14","96 min","Documentaries, International Movies, Music & Musicals","This documentary follows the 2016 tour of beloved rock band The Tragically Hip as they make their way across Canada one last time."
"s7336","Movie","Look Out, Officer","Sze Yu Lau","Stephen Chow, Bill Tung, Stanley Sui-Fan Fung, Vivian Chan, Indra Leech, Amy Yip","Hong Kong","August 16, 2018",1990,"TV-14","88 min","Action & Adventure, Comedies, International Movies","An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic."
"s7337","Movie","Look Who's Back","David Wnendt","Oliver Masucci, Fabian Busch, Christoph Maria Herbst, Katja Riemann, Franziska Wulf, Lars Rudolph, Michael Kessler, Thomas Thieme","Germany","April 9, 2016",2015,"NR","116 min","Comedies, International Movies","When Adolf Hitler reawakens at the site of his former bunker 70 years later, he's mistaken for a brilliant comedian and becomes a media phenomenon."
"s7338","Movie","Lorai: Play to Live","Parambrata Chatterjee","Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly","India","September 1, 2017",2015,"TV-14","155 min","Dramas, International Movies, Sports Movies","Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area."
"s7339","TV Show","Los 10 años de Peter Capusotto",,"Diego Capusotto, Ivana Acosta",,"June 29, 2018",2015,"TV-MA","1 Season","International TV Shows, Spanish-Language TV Shows, TV Comedies","Fictional personality Peter Capusotto parodies Argentine culture and rock music in a series of humorous sketches with recurring characters."
"s7340","Movie","Los Niños Héroes de Chapultepec","Ignacio López Escrivá",,,"December 15, 2017",2017,"TV-14","88 min","Documentaries, International Movies","This documentary pays tribute to the young cadets who gave their lives to defend Mexico against U.S. forces during the battle of Chapultepec Castle."
"s7341","TV Show","Los tiempos de Pablo Escobar","Alessandro Angulo",,"Colombia","August 1, 2018",2012,"TV-14","1 Season","Crime TV Shows, Docuseries, International TV Shows","Featuring never-before-seen images, personal testimonies and more, this is the story of one of the most notorious drug smugglers of all time."
"s7342","Movie","Losing Sight of Shore","Sarah Moshman",,"United States, Australia, Samoa, United Kingdom","May 1, 2017",2017,"TV-14","92 min","Documentaries, Sports Movies","This documentary recounts the feats of the Coxless Crew, a team of four women who rowed from San Francisco to Australia in support of two charities."
"s7343","TV Show","Lost Girl",,"Anna Silk, Kris Holden-Ried, Ksenia Solo, Richard Howland, Zoie Palmer, K.C. Collins","Canada"," April 17, 2016",2015,"TV-14","5 Seasons","TV Dramas, TV Horror, TV Mysteries","Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself."
"s7344","TV Show","Love Cuisine",,"Lego Lee, Allison Lin, Duncan Chow, Nita Lei, Hank Wu, Calvin Lee, Fu Lei","Taiwan","August 1, 2016",2015,"TV-MA","1 Season","International TV Shows, Romantic TV Shows, TV Comedies","A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances."
"s7346","Movie","Love In A Puff","Pang Ho-cheung","Miriam Chin Wah Yeung, Shawn Yue, Singh Hartihan Bitto, Yat Ning Chan, Tat-Ming Cheung, Matt Chow, Chui Tien-you, Queenie Chu, Charmaine Fong, Vincent Kok","Hong Kong","August 1, 2018",2010,"TV-MA","103 min","Comedies, Dramas, International Movies","When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating a meeting between Cherie, a makeup saleswoman, and Jimmy, an advertising exec."
"s7347","Movie","Love Ni Bhavai","Saandeep Patel","Malhar Thakar, Pratik Gandhi, Aarohi Patel, Maulik Jagdish Nayak, Diana Raval, Roopa Divatia, Aarti Patel","India","May 1, 2018",2017,"TV-14","163 min","Comedies, International Movies, Romantic Movies","Not romantically inclined, a popular radio personality finds herself caught between two diametrically opposed suitors."
"s7348","Movie","Love on Delivery","Stephen Chow","Stephen Chow, Christy Chung, Ng Man-Tat","Hong Kong","August 16, 2018",1994,"TV-14","93 min","Action & Adventure, Comedies, International Movies","To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight."
"s7349","TV Show","Love Rain",,"Keun-suk Jang, Yoon-ah Im, Shi-hoo Kim, Eun-seo Son, In-guk Seo, Bo-ra Hwang, Jin-young Jung, Mi-sook Lee","South Korea","May 1, 2018",2012,"TV-PG","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","A story of two couples' journey of new love, loss and unexpected reunion spans decades, from the 1970s through present day."
"s7350","TV Show","Love Rhythms - Accidental Daddy",,"Udom Taephanit",,"June 18, 2018",2016,"TV-MA","1 Season","International TV Shows, TV Comedies, TV Dramas","A successful DJ's bachelor lifestyle is upended by a young woman who claims to be his long lost daughter."
"s7356","Movie","LoveTrue","Alma Har'el",,"United States","May 7, 2017",2016,"TV-MA","82 min","Documentaries","In this blend of documentary and dramatization, circumstances test notions of love held by a young stripper, a single-dad surfer and a teen musician."
"s7357","Movie","Loving Annabelle","Katherine Brooks","Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn, Gustine Fudickar, Ilene Graff, Kevin McCarthy, Markus Flanagan","United States","July 1, 2018",2006,"TV-MA","77 min","Dramas, Independent Movies, LGBTQ Movies","An esteemed young poetry teacher at a Catholic boarding school risks everything when she engages in a feverish affair with a female student."
"s7358","Movie","Loving You","Johnnie To","Lau Ching Wan, Carman Lee, Tsung-Hua To, Chung-wai Lee, Ruby Wong","Hong Kong","August 16, 2018",1995,"TV-14","79 min","Dramas, International Movies","Struggling in a loveless marriage, a hard-drinking, workaholic cop finds a chance at redemption after a fateful incident leaves him wounded."
"s7359","Movie","Lucha: Playing the Impossible","Ana Quiroga","Luciana Aymar","Argentina","July 15, 2018",2016,"TV-PG","98 min","Documentaries, International Movies, Sports Movies","Known simply as ""Lucha,"" field hockey player Luciana Aymar shares her tumultuous and triumphant journey to become the best in the world."
"s7360","TV Show","Lucky Days",,"Chris Wang, Tammy Chen, Fan Kuang-yao, Chen Bor Jeng, Lin Mei-hsiu, Ma Nien-hsien","China","September 1, 2016",2010,"TV-PG","1 Season","International TV Shows, Romantic TV Shows, TV Comedies","When laidback Ren, who is about to divorce his money-crazy wife, finds a time-traveling computer, he decides to use it to reboot his marriage."
"s7361","Movie","Lucky: No Time for Love","Radhika Rao, Vinay Sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan, Navni Parihar, Ravi Baswani, Vikram Gokhale, Mumait Khan","India","November 15, 2017",2005,"TV-14","131 min","Dramas, International Movies, Romantic Movies","During an uprising in Russia's St. Petersburg, teen girl Lucky meets handsome Aditya, the Indian ambassador's son, and together they flee the chaos."
"s7363","Movie","Lusers","Ticoy Rodriguez","Carlos Alcántara, Pablo Granados, Felipe Izquierdo, Gaby Espino, Cristián de la Fuente, Marcela Guerty, Claudio Torres","Argentina, Chile, Peru","July 15, 2016",2015,"TV-MA","100 min","Comedies, International Movies, Sports Movies","Three men from different nations must find their way out of the Amazon jungle – on foot – when they get lost on the way to Brazil's World Cup Final."
"s7364","Movie","Ma Chu Ka","Jayan Vannery","Pasupathy, Janani Iyer, Pratap Pothen","India","July 1, 2018",2017,"TV-14","117 min","International Movies, Thrillers","The relationship between a journalist and a lawyer she meets while investigating a story grows complicated as she uncovers layers of deception."
"s7382","TV Show","Maharakshak Devi",,"Umang Jain, Indraneil Sengupta, Rohit Bakshi, Karan Suchak, Shresth Kumar, Ankit Gera, Rushiraj Pawar, Nikita Sharma, Varun Kapoor, Kamalika Guha Thakurta, Sahil Uppal, Charu Asopa","India","April 15, 2017",2015,"TV-14","1 Season","International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","After years spent in isolation, a young girl with extraordinary powers returns to human society to battle dark, mythological beings."
"s7383","TV Show","Maharakshak: Aryan",,"Aakarshan Singh, Vikramjeet Virk, Reena Aggarwal, Khalid Siddiqui, Abigail Jain, Rishabh Jain","India","April 1, 2017",2014,"TV-14","1 Season","International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers, which he must use to vanquish a variety of evil threats."
"s7384","TV Show","Mahi Way",,"Pushtii Shakti, Viraf Patel, Siddhant Karnick, Monica Khanna, Amrita Raichand, Suparna Marwah, Mark Farokh Parekh","India","March 1, 2018",2010,"TV-14","1 Season","International TV Shows, TV Comedies","Though worried she's doomed to be single forever, Mahi embraces her vivacious and creative nature while working to tame her inner critic."
"s7385","Movie","Mahjong Heroes","Li Pei-Chuan","Patrick Tse, Betty Ting Pei, Hua Yueh, Chin Siu Ho, Lau Hak-Suen, Kwan Hoi-san","Hong Kong","August 16, 2018",1981,"TV-PG","92 min","Comedies, International Movies","In this comedy, characters from all walks of life go head-to-head around the mahjong table in a high-stakes contest of different playing styles."
"s7386","TV Show","Mahmut & Meryem",,"Aras Bulut Iynemli, Eva Dedova, Fahreddin Manafov, Melahat Abbasova, Polat Bilgin, Mehmet Çevik, Shamil Suleimanov, Safak Baskaya, Ilker Kizmaz, Kristina Krepela, Ufuk Sen","Turkey, Azerbaijan","December 26, 2016",2013,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Dramas","In the 16th century, the heir to a Muslim empire embarks on a dangerous journey to find his true love, who was taken away by her Christian father."
"s7388","Movie","Maine Pyar Kiya","Sooraj R. Barjatya","Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl","India","January 1, 2018",1989,"TV-PG","192 min","Dramas, International Movies, Music & Musicals","When the son of a wealthy businessman and the daughter of a struggling engineer fall in love, the young man's parents question the girl's motives."
"s7389","Movie","Mala Kahich Problem Nahi","Sameer Vidwans","Gashmeer Mahajani, Spruha Joshi, Nirmiti Sawant, Vijay Nikam, Satish Alekar, Mangal Kenkre, Kamlesh Sawant, Seema Deshmukh","India","November 15, 2018",2017,"TV-PG","132 min","Dramas, International Movies","With their relationship running on autopilot, a discontent husband and wife must confront their issues while on a trip with the extended family."
"s7391","Movie","Man of Tai Chi","Keanu Reeves","Keanu Reeves, Tiger Chen, Karen Mok, Simon Yam, Qing Ye, Hai Yu, Sam Lee, Iko Uwais","United States, China, Hong Kong","July 26, 2018",2013,"R","105 min","Action & Adventure, Dramas","In this kung fu tale set in Beijing, a young man armed with incomparable martial arts skills gets embroiled in the world of underground fight clubs."
"s7392","Movie","Man Up","Ben Palmer","Lake Bell, Simon Pegg, Ophelia Lovibond, Olivia Williams, Rory Kinnear, Henry Lloyd-Hughes, Ken Stott, Sharon Horgan, Harriet Walter, Stephen Campbell Moore, Dean-Charles Chapman, Phoebe Waller-Bridge","United Kingdom, France","September 4, 2018",2015,"R","88 min","Comedies, International Movies, Romantic Movies","A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date."
"s7393","TV Show","Man vs Wild with Sunny Leone",,"Bear Grylls, Sunny Leone",,"December 1, 2018",2018,"TV-PG","1 Season","International TV Shows, Reality TV, TV Action & Adventure","The adventures of Bear Grylls get a unique spin as Bollywood star Sunny Leone hosts the show famous for revealing Bear's wilderness survival skills."
"s7395","Movie","Mandobasar Galpo","Tathagata Banerjee","Paoli Dam, Parambrata Chattopadhyay, Indrasish Roy, Koushik Sen, Biswajit Chakraborty","India","April 1, 2018",2017,"TV-14","103 min","Dramas, International Movies, Romantic Movies","With the assistance of a psychiatrist, an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma."
"s7396","Movie","Manglehorn","David Gordon Green","Al Pacino, Holly Hunter, Harmony Korine, Chris Messina, Skylar Gasper, Brian D. Mays, Herculano Trevino, Angela Woods","United States","April 16, 2017",2014,"PG-13","97 min","Dramas, Independent Movies","A reclusive small-town locksmith who can't stop writing letters to a lost love meets a kindly bank teller who challenges him to look to the future."
"s7397","Movie","Mango Dreams","John Upchurch","Ram Gopal Bajaj, Pankaj Tripathi, Sameer Kochhar","United States","March 15, 2018",2016,"TV-14","92 min","Dramas, Independent Movies","Concerned that dementia will soon steal his most cherished memories, a Hindu doctor hires a Mulsim rickshaw driver to take him to his childhood home."
"s7398","Movie","Manhattan Romance","Tom O'Brien","Tom O'Brien, Katherine Waterston, Caitlin Fitzgerald, Gaby Hoffmann, Louis Cancelmi, Zach Grenier","United States","September 8, 2017",2014,"TV-14","98 min","Comedies, Independent Movies, Romantic Movies","A filmmaker working on a documentary about love in modern Manhattan becomes personally entangled in the romantic lives of his subjects."
"s7399","Movie","Manolo: The Boy Who Made Shoes for Lizards","Michael Roberts","Manolo Blahnik, Anna Wintour, André Leon Talley, Paloma Picasso, Candace Bushnell, Iman, Rihanna, Naomi Campbell, Isaac Mizrahi, Rupert Everett, Sofia Coppola, John Galliano","United Kingdom","January 15, 2018",2017,"TV-MA","89 min","Documentaries, International Movies","As legendary shoe designer Manolo Blahnik speaks about his creative process, his celebrity admirers chime in with their own takes on his work."
"s7401","Movie","Mantostaan","Rahat Kazmi","Raghuvir Yadav, Veerendra Saxena, Sonal Sehgal, Aaditya Pratap Singh, Rahat Kazmi, Raina Bassnet, Sakshi Bhat","India","December 15, 2017",2017,"TV-MA","75 min","Dramas, Independent Movies, International Movies","Four stories by writer Sadaat Hasan Manto culminate in a single gruesome drama that's set during the partitioning of the Indian subcontinent."
